UNITID,LEXP100K,LCOLELYN,XLPBOOKS,LPBOOKS,XLEBOOKS,LEBOOKS,XLEDATAB,LEDATAB,XLPMEDIA,LPMEDIA,XLEMEDIA,LEMEDIA,XLPSERIA,LPSERIA,XLESERIA,LESERIA,XLPCOLLC,LPCLLCT,XLECOLLC,LECLLCT,XLTCLLCT,LTCLLCT,XLPCRCLT,LPCRCLT,XLECRCLT,LECRCLT,XLTCRCLT,LTCRCLT,LILLDYN,XLILLDPR,LILLDPR,XLILLDRC,LILLDRC,XLBRANCH,LBRANCH,XSALWAG,LSALWAG,LFRNGBYN,XLFRNGBN,LFRNGBN,XLEXMSBB,LEXMSBB,XLEXMSCS,LEXMSCS,XLEXMSOT,LEXMSOT,XLEXMSTL,LEXMSTL,XLEXOMPS,LEXOMPS,XLEXOMOT,LEXOMOT,XLEXOMTL,LEXOMTL,XLEXPTOT,LEXPTOT,LSWMSOM 
213668,1 ,2,"R",136270,"R",662133,"R",95,"R",1325,"R",48,"R",1015,"R",20262,"R",138610,"R",682538,"R",821148,"R",6480,"R",18673,"R",25153,1,"R",2615,"R",3351,"R",0,"R",404529,1,"R",132967,"R",60358,"R",484608,"R",43032,"R",587998,"R",4368,"R",69379,"R",73747,"R",1199241,1066274
213774,1 ,2,"R",31461,"R",5036,"R",14,"R",254,"R",0,"R",15,"R",10,"R",31730,"R",5060,"R",36790,"R",2633,"R",680,"R",3313,2,"A",,"A",,"R",0,"R",124958,2,"Z",0,"R",798,"R",41984,"R",0,"R",42782,"R",0,"R",2440,"R",2440,"R",170180,170180
213783,1 ,2,"R",222457,"R",3239,"R",76,"R",21198,"R",11672,"R",11,"R",26,"R",243666,"R",15013,"R",258679,"R",28320,"R",193498,"R",221818,1,"R",9922,"R",2496,"R",0,"R",731460,2,"R",0,"R",5966,"R",56549,"R",8895,"R",71410,"R",552,"R",0,"R",552,"R",803422,803422
213826,1 ,2,"R",154245,"R",215884,"R",80,"R",20858,"R",0,"R",53,"R",56033,"R",175156,"R",271997,"R",447153,"R",5088,"R",25399,"R",30487,1,"R",3161,"R",2918,"R",1,"R",679654,1,"R",225972,"R",0,"R",263437,"R",45148,"R",308585,"R",41129,"R",18000,"R",59129,"R",1273340,1047368
213914,2 ,2,"R",214,"R",0,"R",2,"R",75,"R",1,"R",116,"R",0,"R",405,"R",3,"R",408,"R",0,"R",738,"R",738,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
213987,1 ,2,"R",94088,"R",218916,"R",45,"R",7010,"Z",0,"R",500,"R",206686,"R",101598,"R",425647,"R",527245,"R",2155,"R",23669,"R",25824,1,"R",230,"R",685,"R",1,"R",463592,1,"R",146147,"R",45111,"R",253408,"R",90061,"R",388580,"R",5987,"R",4089,"R",10076,"R",1008395,862248
213996,1 ,2,"R",242324,"R",681328,"Z",0,"R",13242,"R",108468,"R",407,"R",454893,"R",255973,"R",1244689,"R",1500662,"R",42868,"R",470740,"R",513608,1,"R",2175,"R",2831,"R",3,"R",779242,1,"R",195364,"R",99854,"R",653296,"R",27848,"R",780998,"R",3400,"R",148488,"R",151888,"R",1907492,1712128
214023,2 ,2,"R",97,"R",0,"R",2,"R",0,"R",0,"R",12,"R",0,"R",109,"R",2,"R",111,"R",0,"R",65,"R",65,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
214041,1 ,2,"R",265170,"R",58096,"R",179,"R",5589,"R",139521,"R",4575,"R",230749,"R",275334,"R",428545,"R",703879,"R",16788,"R",9473,"R",26261,1,"R",9085,"R",9536,"R",0,"R",1732429,1,"R",821796,"R",80076,"R",580847,"R",97549,"R",758472,"R",13024,"R",195729,"R",208753,"R",3521450,2699654
214069,1 ,2,"R",77877,"R",405996,"R",140,"R",4818,"R",32189,"R",85,"R",50303,"R",82780,"R",488628,"R",571408,"R",5162,"R",70500,"R",75662,1,"R",1191,"R",1960,"R",0,"R",643354,2,"Z",0,"R",284113,"R",155547,"R",40512,"R",480172,"R",0,"R",66897,"R",66897,"R",1190423,1190423
214111,1 ,2,"R",79398,"R",151669,"Z",0,"R",11375,"R",32722,"R",215,"R",22568,"R",90988,"R",206959,"R",297947,"R",11663,"R",14314,"R",25977,1,"R",429,"R",1682,"R",1,"R",665413,2,"Z",0,"R",62893,"R",173086,"R",23754,"R",259733,"R",187,"R",17775,"R",17962,"R",943108,943108
214148,1 ,2,"R",27488,"R",23220,"R",17,"R",470,"R",0,"R",171,"R",0,"R",28129,"R",23237,"R",51366,"R",4914,"R",104,"R",5018,1,"R",13,"R",77,"R",0,"R",124152,1,"R",35176,"R",17000,"R",49141,"R",10817,"R",76958,"R",1000,"R",20994,"R",21994,"R",258280,223104
214157,1 ,2,"R",196900,"R",241530,"R",74,"R",6506,"R",67083,"R",1305,"R",7092,"R",204711,"R",315779,"R",520490,"R",9642,"R",7533,"R",17175,1,"R",655,"R",4325,"R",1,"R",522537,2,"Z",0,"R",20188,"R",447121,"R",9410,"R",476719,"R",2110,"R",121609,"R",123719,"R",1122975,1122975
214166,1 ,2,"R",73587,"R",187412,"R",48,"R",1816,"R",37336,"R",400,"R",32805,"R",75803,"R",257601,"R",333404,"R",3956,"R",24609,"R",28565,1,"R",364,"R",325,"R",0,"R",239007,2,"Z",0,"R",7183,"R",150695,"R",1043,"R",158921,"R",75,"R",13105,"R",13180,"R",411108,411108
214175,1 ,2,"R",232814,"R",1047772,"R",115,"R",101310,"R",188861,"R",5363,"R",118211,"R",339487,"R",1354959,"R",1694446,"R",9334,"R",134413,"R",143747,1,"R",5238,"R",3492,"R",0,"R",953493,2,"Z",0,"R",242563,"R",689284,"R",11156,"R",943003,"R",8522,"R",134180,"R",142702,"R",2039198,2039198
214272,1 ,2,"R",52392,"R",168000,"R",60,"R",3200,"Z",0,"R",11,"R",26,"R",55603,"R",168086,"R",223689,"R",3000,"R",1065000,"R",1068000,1,"R",632,"R",842,"R",1,"R",372350,2,"Z",0,"R",113150,"R",306000,"R",47150,"R",466300,"R",500,"R",93709,"R",94209,"R",932859,932859
214290,2 ,2,"R",1200,"R",2,"R",5,"R",60,"R",150,"R",0,"R",0,"R",1260,"R",157,"R",1417,"R",71,"R",188,"R",259,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
214379,1 ,2,"R",61850,"R",18706,"R",69,"R",3471,"R",29464,"R",173,"R",17024,"R",65494,"R",65263,"R",130757,"R",6071,"R",48155,"R",54226,1,"R",342,"R",218,"R",1,"R",846971,2,"Z",0,"R",66440,"R",276033,"R",7498,"R",349971,"R",0,"R",82493,"R",82493,"R",1279435,1279435
214528,2 ,2,"R",1570,"R",0,"R",1,"R",270,"R",0,"R",15,"R",0,"R",1855,"R",1,"R",1856,"R",110,"R",2,"R",112,1,"R",1,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
214564,1 ,2,"R",5346,"R",154,"R",36,"R",1359,"R",126,"R",100,"R",0,"R",6805,"R",316,"R",7121,"R",492,"R",74317,"R",74809,1,"R",2874,"R",2136,"R",0,"R",159084,1,"R",48871,"R",5654,"R",250373,"R",8668,"R",264695,"R",0,"R",10325,"R",10325,"R",482975,434104
214582,1 ,2,"R",11925,"R",1063,"R",13,"R",598,"R",0,"R",76,"R",3,"R",12599,"R",1079,"R",13678,"R",7784,"R",7729,"R",15513,1,"R",1,"R",0,"R",0,"R",69500,1,"R",6626,"R",11200,"R",5828,"R",18988,"R",36016,"R",2190,"R",2911,"R",5101,"R",117243,110617
214777,1 ,2,"R",3333023,"R",2667315,"R",882,"R",2247483,"R",376380,"R",89198,"R",200000,"R",5669704,"R",3244577,"R",8914281,"R",272324,"R",1538867,"R",1811191,1,"R",65257,"R",51672,"R",27,"R",26585922,1,"R",10224880,"R",4583739,"R",18740611,"R",469359,"R",23793709,"R",262658,"R",6631148,"R",6893806,"R",67498317,57273437
214883,1 ,2,"R",15113,"R",210570,"R",34,"R",125,"R",53729,"R",41,"R",17170,"R",15279,"R",281503,"R",296782,"R",1336,"R",12543,"R",13879,1,"R",33,"R",19,"R",0,"R",145136,1,"R",36485,"R",7594,"R",120777,"R",248,"R",128619,"R",0,"R",10727,"R",10727,"R",320967,284482
214892,2 ,2,"R",1314,"R",0,"R",1000,"R",47,"R",675,"R",1361,"R",0,"R",2722,"R",1675,"R",4397,"R",42,"R",89,"R",131,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
214944,2 ,2,"R",1050,"R",0,"R",0,"R",60,"R",0,"R",45,"R",0,"R",1155,"R",0,"R",1155,"R",65,"R",0,"R",65,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
214971,1 ,2,"R",25503,"R",0,"R",8,"R",748,"R",0,"R",125,"R",0,"R",26376,"R",8,"R",26384,"R",4543,"R",2180,"R",6723,1,"R",0,"R",95,"R",0,"R",107494,1,"R",19334,"R",15622,"R",26289,"R",375,"R",42286,"R",3539,"R",17758,"R",21297,"R",190411,171077
215053,1 ,2,"R",11192,"R",16288,"R",15,"R",1769,"R",0,"R",138,"R",0,"R",13099,"R",16303,"R",29402,"R",2391,"R",41249,"R",43640,1,"R",8,"R",1,"R",0,"R",75300,2,"Z",0,"R",4038,"R",55056,"R",250,"R",59344,"R",0,"R",1065,"R",1065,"R",135709,135709
215062,1 ,2,"R",5276664,"R",2013904,"R",2103,"R",5586569,"R",4497785,"R",3651,"R",282857,"R",10866884,"R",6796649,"R",17663533,"R",152479,"R",952592,"R",1105071,1,"R",74495,"R",82610,"R",14,"R",23787188,1,"R",7255578,"R",6402454,"R",15828636,"R",944627,"R",23175717,"R",216981,"R",11753240,"R",11970221,"R",66188704,58933126
215105,1 ,2,"R",72514,"R",239327,"R",56,"R",14733,"R",181173,"R",498,"R",53569,"R",87745,"R",474125,"R",561870,"R",9179,"R",50743,"R",59922,1,"R",263,"R",488,"R",1,"R",638875,1,"R",208872,"R",129733,"R",205546,"R",1239,"R",336518,"R",4508,"R",103525,"R",108033,"R",1292298,1083426
215114,1 ,2,"R",104069,"R",702183,"R",240,"R",7338,"R",1178544,"R",496,"R",83905,"R",111903,"R",1964872,"R",2076775,"R",13515,"R",56670,"R",70185,1,"R",396,"R",106,"R",0,"R",297078,2,"Z",0,"R",48629,"R",341980,"R",6837,"R",397446,"R",3120,"R",104277,"R",107397,"R",801921,801921
215123,1 ,2,"R",8016,"R",10455,"R",214,"R",601,"R",2471,"R",10,"R",12906,"R",8627,"R",26046,"R",34673,"R",6244,"R",598782,"R",605026,1,"R",1928,"R",1031,"R",1,"R",1184234,1,"R",325314,"R",276310,"R",2501926,"R",119696,"R",2897932,"R",79253,"R",254353,"R",333606,"R",4741086,4415772
215132,1 ,2,"R",38581,"R",584213,"R",83,"R",556,"R",1800,"R",886,"R",40470,"R",40023,"R",626566,"R",666589,"R",2715,"R",92409,"R",95124,1,"R",1985,"R",2557,"R",0,"R",692181,1,"R",190350,"R",74536,"R",988913,"R",12684,"R",1076133,"R",2304,"R",108258,"R",110562,"R",2069226,1878876
215239,1 ,2,"R",50642,"R",0,"R",165,"R",289,"R",0,"R",164,"R",0,"R",51095,"R",165,"R",51260,"R",15865,"R",200,"R",16065,1,"R",127,"R",319,"R",3,"R",1302975,2,"Z",0,"R",0,"R",0,"R",374760,"R",374760,"R",0,"R",161860,"R",161860,"R",1839595,1839595
215293,1 ,2,"R",3848436,"R",1748499,"R",584,"R",472159,"R",41520,"R",108837,"R",278771,"R",4429432,"R",2069374,"R",6498806,"R",72072,"R",2720649,"R",2792721,1,"R",35202,"R",20421,"R",16,"R",13332319,1,"R",4440056,"R",2561525,"R",14953696,"R",642083,"R",18157304,"R",5103,"R",3521129,"R",3526232,"R",39455911,35015855
215381,2 ,2,"R",5869,"R",0,"R",0,"R",213,"R",0,"R",0,"R",0,"R",6082,"R",0,"R",6082,"R",12,"R",0,"R",12,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
215390,2 ,2,"R",2282,"R",0,"Z",0,"R",101,"R",0,"R",25,"R",0,"R",2408,"R",0,"R",2408,"R",22,"R",0,"R",22,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
215415,1 ,2,"R",7335,"R",48134,"R",29,"R",2057,"R",29839,"R",122,"R",9,"R",9514,"R",78011,"R",87525,"R",2961,"R",109653,"R",112614,1,"R",66,"R",6,"R",0,"R",92044,2,"Z",0,"R",14653,"R",70989,"R",0,"R",85642,"R",0,"R",6670,"R",6670,"R",184356,184356
215424,1 ,2,"R",179791,"R",11326,"R",28,"R",32378,"R",0,"R",966,"R",7291,"R",213135,"R",18645,"R",231780,"R",12057,"R",13357,"R",25414,1,"R",677,"R",364,"R",0,"R",466120,1,"R",127189,"R",40171,"R",144288,"R",52297,"R",236756,"R",11697,"R",3501338,"R",3513035,"R",4343100,4215911
215442,1 ,2,"R",51738,"R",928917,"R",125,"R",9479,"R",75590,"R",477,"R",120270,"R",61694,"R",1124902,"R",1186596,"R",16637,"R",17499,"R",34136,1,"R",1162,"R",1905,"R",0,"R",492988,2,"Z",0,"R",29131,"R",195114,"R",500,"R",224745,"R",585,"R",113549,"R",114134,"R",831867,831867
215585,1 ,2,"R",46824,"R",565,"R",74,"R",18330,"R",6,"R",100,"R",7,"R",65254,"R",652,"R",65906,"R",23566,"R",3764,"R",27330,1,"R",18305,"R",3428,"R",0,"R",539001,2,"Z",0,"R",41833,"R",84394,"R",20534,"R",146761,"R",2500,"R",23318,"R",25818,"R",711580,711580
215619,1 ,2,"R",48491,"R",4,"R",12,"R",310,"R",0,"R",10,"R",13,"R",48811,"R",29,"R",48840,"R",821,"R",1,"R",822,1,"R",99,"R",65,"R",0,"R",61638,1,"R",16143,"R",2694,"R",7798,"R",17000,"R",27492,"R",0,"R",1123,"R",1123,"R",106396,90253
215628,1 ,2,"R",75964,"R",3962,"R",30,"R",1590,"R",606,"R",9027,"R",70,"R",86581,"R",4668,"R",91249,"R",3459,"R",88,"R",3547,1,"R",395,"R",6,"R",0,"R",79382,1,"R",2903,"R",20562,"R",2124,"R",6889,"R",29575,"R",2832,"R",15558,"R",18390,"R",130250,127347
215637,1 ,2,"R",10560,"R",27445,"Z",0,"R",510,"R",3,"Z",0,"Z",0,"R",11070,"R",27448,"R",38518,"R",9936,"R",26401,"R",36337,2,"A",,"A",,"R",1,"R",73201,2,"Z",0,"R",300,"R",1310,"R",31556,"R",33166,"R",1000,"R",1000,"R",2000,"R",108367,108367
215655,1 ,2,"R",86507,"R",494416,"R",100,"R",2772,"R",26279,"R",195,"R",68024,"R",89474,"R",588819,"R",678293,"R",10532,"R",20981,"R",31513,1,"R",707,"R",1470,"R",0,"R",891519,2,"Z",0,"R",30546,"R",537873,"R",9248,"R",577667,"R",0,"R",462448,"R",462448,"R",1931634,1931634
215682,2 ,2,"R",427,"R",0,"R",27,"R",27,"R",0,"R",42,"R",11,"R",496,"R",38,"R",534,"R",4,"R",4483,"R",4487,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
215691,1 ,2,"R",138609,"R",11669,"R",45,"R",2060,"R",301,"R",20,"R",17350,"R",140689,"R",29365,"R",170054,"R",3549,"R",22806,"R",26355,1,"R",115,"R",38,"R",0,"R",312975,2,"Z",0,"R",6200,"R",95800,"R",53000,"R",155000,"R",4500,"R",2250,"R",6750,"R",474725,474725
215743,1 ,2,"R",49981,"R",1588242,"R",11,"R",778,"R",507,"R",1305,"R",70850,"R",52064,"R",1659610,"R",1711674,"R",2813,"R",145370,"R",148183,1,"R",256,"R",1642,"R",0,"R",496530,1,"R",141263,"R",4995,"R",300679,"R",0,"R",305674,"R",0,"R",74621,"R",74621,"R",1018088,876825
215770,1 ,2,"R",192907,"R",455113,"R",214,"R",3650,"R",70691,"R",2298,"R",65602,"R",198855,"R",591620,"R",790475,"R",5538,"R",75450,"R",80988,1,"R",1611,"R",7037,"R",0,"R",1231603,1,"R",364028,"R",146035,"R",1321163,"R",158,"R",1467356,"R",16313,"R",73687,"R",90000,"R",3152987,2788959
215798,1 ,2,"R",227100,"R",4,"R",27,"R",6036,"Z",0,"R",143,"Z",0,"R",233279,"R",31,"R",233310,"R",2961,"R",677,"R",3638,1,"R",345,"R",1095,"R",0,"R",406798,2,"Z",0,"R",0,"R",202183,"R",1613,"R",203796,"R",1875,"R",812,"R",2687,"R",613281,613281
215929,1 ,2,"R",330803,"R",475355,"R",130,"R",23219,"R",105689,"R",2581,"R",62650,"R",356603,"R",643824,"R",1000427,"R",15412,"R",120074,"R",135486,1,"R",4869,"R",6304,"R",0,"R",1736325,1,"R",583930,"R",267103,"R",1379433,"R",80942,"R",1727478,"R",35773,"R",399402,"R",435175,"R",4482908,3898978
215947,1 ,2,"R",71496,"R",160761,"Z",0,"R",3577,"R",0,"R",0,"R",50,"R",75073,"R",160811,"R",235884,"R",2635,"R",1422,"R",4057,1,"R",97,"R",368,"R",0,"R",265548,2,"Z",0,"R",5000,"R",176369,"R",13274,"R",194643,"R",560,"R",30885,"R",31445,"R",491636,491636
215992,2 ,2,"R",650,"R",0,"R",0,"R",0,"R",2,"R",4,"R",0,"R",654,"R",2,"R",656,"R",4,"R",1,"R",5,1,"R",4,"R",1,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
216010,1 ,2,"R",236575,"R",510745,"R",105,"R",10672,"R",178281,"R",33,"R",69999,"R",247280,"R",759130,"R",1006410,"R",58365,"R",36699,"R",95064,1,"R",1232,"R",4893,"R",1,"R",1287872,1,"R",721152,"R",49187,"R",813061,"R",20943,"R",883191,"R",0,"R",119882,"R",119882,"R",3012097,2290945
216038,1 ,2,"R",280565,"R",778664,"R",130,"R",6800,"R",58048,"R",250,"R",126942,"R",287615,"R",963784,"R",1251399,"R",15706,"R",1314,"R",17020,1,"R",1955,"R",4391,"R",0,"R",1425909,1,"R",684193,"R",86755,"R",893321,"R",14079,"R",994155,"R",13725,"R",134866,"R",148591,"R",3252848,2568655
216047,1 ,2,"R",90914,"R",845,"R",23,"R",1680,"R",484,"R",956,"R",3013,"R",93550,"R",4365,"R",97915,"R",3559,"R",72,"R",3631,1,"R",223,"R",116,"R",0,"R",237622,1,"R",80973,"R",18245,"R",31788,"R",51729,"R",101762,"R",14063,"R",15508,"R",29571,"R",449928,368955
216083,2 ,2,"R",3364,"R",187742,"R",81,"R",67,"R",500,"R",29,"R",130858,"R",3460,"R",319181,"R",322641,"R",26,"R",9561,"R",9587,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
216278,1 ,2,"R",162637,"R",762955,"R",135,"R",8199,"R",359042,"R",523,"R",111780,"R",171359,"R",1233912,"R",1405271,"R",5091,"R",163825,"R",168916,1,"R",1921,"R",2666,"R",0,"R",682048,2,"Z",0,"R",73444,"R",479770,"R",3170,"R",556384,"R",0,"R",147781,"R",147781,"R",1386213,1386213
216287,1 ,2,"R",670449,"R",762674,"R",228,"R",45206,"R",177823,"R",15377,"R",84881,"R",731032,"R",1025606,"R",1756638,"R",72864,"R",312328,"R",385192,1,"R",6151,"R",6787,"R",6,"R",2719124,2,"Z",0,"R",618497,"R",1520394,"R",94431,"R",2233322,"R",27825,"R",774621,"R",802446,"R",5754892,5754892
216296,1 ,2,"R",13690,"R",18492,"R",26,"R",3411,"R",4,"R",190,"R",46640,"R",17291,"R",65162,"R",82453,"R",3830,"R",290,"R",4120,1,"R",170,"R",10,"R",0,"R",215498,2,"Z",0,"R",7653,"R",61626,"R",8216,"R",77495,"R",527,"R",46352,"R",46879,"R",339872,339872
216311,2 ,2,"R",151000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",151000,"R",0,"R",151000,"R",0,"R",0,"R",0,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
216339,1 ,2,"R",1870937,"R",1888169,"R",709,"R",61231,"R",146895,"R",52793,"R",225970,"R",1984961,"R",2261743,"R",4246704,"R",92750,"R",1890526,"R",1983276,1,"R",18928,"R",16274,"R",5,"R",9863094,1,"R",2496431,"R",1487208,"R",9172993,"R",466052,"R",11126253,"R",0,"R",3624735,"R",3624735,"R",27110513,24614082
216348,2 ,2,"R",27674,"R",0,"R",3,"R",150,"R",0,"R",10168,"R",0,"R",37992,"R",3,"R",37995,"R",2416,"R",214,"R",2630,1,"R",1,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
216357,1 ,2,"R",125750,"R",11000,"R",25,"R",425,"R",0,"R",290,"R",250,"R",126465,"R",11275,"R",137740,"R",2835,"R",14132,"R",16967,1,"R",193,"R",426,"R",0,"R",185762,2,"Z",0,"R",3982,"R",34159,"R",108886,"R",147027,"R",75,"R",2067,"R",2142,"R",334931,334931
216366,1 ,2,"R",146887,"R",594846,"R",330,"R",1755,"R",106075,"R",1680,"R",42090,"R",150322,"R",743341,"R",893663,"R",29580,"R",304176,"R",333756,1,"R",6444,"R",7167,"R",3,"R",3059411,1,"R",948458,"R",253850,"R",3089597,"R",169445,"R",3512892,"R",0,"R",366456,"R",366456,"R",7887217,6938759
216418,2 ,2,"R",147,"R",174057,"R",111,"R",1,"R",0,"R",495,"R",0,"R",643,"R",174168,"R",174811,"R",2,"R",27,"R",29,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
216427,2 ,2,"R",1501,"R",0,"R",0,"R",43,"R",17,"R",397,"R",0,"R",1941,"R",17,"R",1958,"R",5,"R",15,"R",20,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
216436,2 ,2,"R",1381,"R",0,"R",0,"R",114,"R",0,"R",70,"R",0,"R",1565,"R",0,"R",1565,"R",2,"R",0,"R",2,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
216445,2 ,2,"R",824,"R",0,"R",0,"R",133,"R",0,"R",5,"R",0,"R",962,"R",0,"R",962,"R",20,"R",0,"R",20,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
216454,2 ,2,"R",466,"R",0,"R",0,"R",65,"R",0,"R",7,"R",0,"R",538,"R",0,"R",538,"R",1,"R",0,"R",1,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
216463,1 ,2,"R",84405,"R",1479,"R",13,"R",746,"R",0,"R",237,"R",0,"R",85388,"R",1492,"R",86880,"R",4538,"R",6541,"R",11079,1,"R",464,"R",360,"R",0,"R",116595,1,"R",45051,"R",11494,"R",49242,"R",0,"R",60736,"R",4961,"R",39335,"R",44296,"R",266678,221627
216524,1 ,2,"R",148350,"R",445131,"R",60,"R",5197,"R",1348,"R",1701,"R",31001,"R",155248,"R",477540,"R",632788,"R",5662,"R",44973,"R",50635,1,"R",789,"R",2496,"R",0,"R",643270,2,"Z",0,"R",15847,"R",396496,"R",7216,"R",419559,"R",458,"R",142027,"R",142485,"R",1205314,1205314
216542,1 ,2,"R",60985,"R",0,"R",50,"R",2104,"R",0,"R",0,"R",0,"R",63089,"R",50,"R",63139,"R",3778,"R",4571,"R",8349,1,"R",1,"R",0,"R",0,"R",99862,1,"R",506,"R",427,"R",217994,"R",2821,"R",221242,"R",0,"R",964,"R",964,"R",322574,322068
216551,1 ,2,"R",74211,"R",0,"R",59,"R",0,"R",0,"R",0,"R",0,"R",74211,"R",59,"R",74270,"R",961,"R",8835,"R",9796,1,"R",3,"R",53,"R",0,"R",98033,1,"R",16613,"R",2467,"R",50734,"R",4919,"R",58120,"R",0,"R",0,"R",0,"R",172766,156153
216597,1 ,2,"R",590659,"R",882342,"R",965,"R",4744,"Z",0,"R",10166,"R",96640,"R",605569,"R",979947,"R",1585516,"R",29181,"R",521102,"R",550283,1,"R",9147,"R",13021,"R",1,"R",4418780,2,"Z",0,"R",923752,"R",4388942,"R",100690,"R",5413384,"R",28395,"R",569676,"R",598071,"R",10430235,10430235
216667,1 ,2,"R",85913,"R",12004,"R",81,"R",4119,"R",66025,"R",648,"R",191522,"R",90680,"R",269632,"R",360312,"R",1865,"R",8379,"R",10244,1,"R",83,"R",591,"R",0,"R",359994,1,"R",142740,"R",61574,"R",437109,"R",10499,"R",509182,"R",853,"R",99785,"R",100638,"R",1112554,969814
216694,1 ,2,"R",73884,"R",206831,"R",36,"R",4879,"R",2796,"R",307,"R",14986,"R",79070,"R",224649,"R",303719,"R",2553,"R",15170,"R",17723,1,"R",503,"R",1306,"R",0,"R",208178,2,"Z",0,"R",9924,"R",239721,"R",0,"R",249645,"R",0,"R",51132,"R",51132,"R",508955,508955
216764,1 ,2,"R",319385,"R",1296694,"R",271,"R",40952,"R",124556,"R",763,"R",127368,"R",361100,"R",1548889,"R",1909989,"R",26567,"R",193345,"R",219912,1,"R",9844,"R",5570,"R",1,"R",2811572,1,"R",1301425,"R",134813,"R",2591221,"R",126735,"R",2852769,"R",68729,"R",336454,"R",405183,"R",7370949,6069524
216782,2 ,2,"R",719,"R",136000,"R",47,"R",38,"R",0,"R",0,"R",38000,"R",757,"R",174047,"R",174804,"R",52,"R",83,"R",135,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
216807,1 ,2,"R",158383,"R",3360,"R",67,"R",1178,"R",96656,"R",800,"R",27350,"R",160361,"R",127433,"R",287794,"R",4519,"R",2283,"R",6802,1,"R",877,"R",548,"R",0,"R",300494,2,"Z",0,"R",33777,"R",623565,"R",58909,"R",716251,"R",1247,"R",30613,"R",31860,"R",1048605,1048605
216816,1 ,2,"R",145710,"R",1646,"R",14,"R",18800,"R",0,"R",20372,"R",0,"R",184882,"R",1660,"R",186542,"R",74047,"R",1280,"R",75327,1,"R",542,"R",750,"R",0,"R",362775,1,"R",82604,"R",81261,"R",79000,"R",0,"R",160261,"R",7380,"R",78015,"R",85395,"R",691035,608431
216825,1 ,2,"R",25150,"R",202718,"R",31,"R",4555,"R",70,"R",24,"R",53023,"R",29729,"R",255842,"R",285571,"R",2139,"R",3650,"R",5789,1,"R",81,"R",6,"R",0,"R",326227,2,"Z",0,"R",18392,"R",159755,"R",807,"R",178954,"R",0,"R",4122,"R",4122,"R",509303,509303
216852,1 ,2,"R",312964,"R",171469,"R",309,"R",2721,"R",66491,"R",6278,"R",50136,"R",321963,"R",288405,"R",610368,"R",11413,"R",1008146,"R",1019559,1,"R",1059,"R",3773,"R",3,"R",2019155,1,"R",836104,"R",58823,"R",1310913,"R",354566,"R",1724302,"R",500,"R",340673,"R",341173,"R",4920734,4084630
216931,1 ,2,"R",173872,"R",338879,"R",131,"R",1348,"R",0,"R",0,"R",71253,"R",175220,"R",410263,"R",585483,"R",10122,"R",529258,"R",539380,1,"R",249,"R",2396,"R",1,"R",789479,1,"R",176843,"R",25400,"R",448173,"R",0,"R",473573,"R",61405,"R",0,"R",61405,"R",1501300,1324457
216940,2 ,2,"R",7973,"R",0,"R",0,"R",272,"R",0,"R",106,"R",0,"R",8351,"R",0,"R",8351,"R",517,"R",0,"R",517,2,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.
